"hospitalSlug","hospitalName","institutionType","outputUsability","canonicalDoctorId","fullName","normalizedName","profileUrl","roleOrTitle","profileCompleteness","sourceUrlsCount","evidenceCount","cautionFlags","needsManualReview","sourceFile"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-d772d25bc1240475","ד""ר יאנה קוגן ד","ריה כהן מכון ריאות","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Institutes-and-Laboratories/Pages/Lung.aspx","ד""ר","partial","2","8","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-354f12a3a0600774","ד""ר רימה שלום סוחוטניק","רימה שלום סוחוטניק","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/rima-sukhutnik.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-d1fde297185cae56","ד""ר רמוס הרשקוביץ","רמוס הרשקוביץ","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/ramos-hershko.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-314455f2c9defa1e","ד""ר ענת גרינטל הרדמה","רמוס הרשקוביץ טיפול נמרץ הרדמה","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/Pages/anesthesia-world.aspx","ד""ר","partial","2","11","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-544b755f99967479","ד""ר מירי גולוס טיפול נמרץ כללי","רמוס הרשקוביץ טיפול נמרץ הרדמה","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/Pages/Intensive-care.aspx","ד""ר","partial","2","9","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-f5f7a71ccb015158","ד""ר רעות לוצקי","רעות לוצקי","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/reut-lutzky.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-2517289d01a94bde","ד""ר אורי סגול מכון גסטרו","רעות לוצקי מכון גסטרו","https://hospitals.clalit.co.il/carmel/he/departments-and-outpatient-clinics-main/institutes-and-laboratories/gastro/Pages/Gastro.aspx","ד""ר","partial","3","12","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-4646623ebe5c45ee","ד""ר רענן כהן-כרם","רענן כהן כרם","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/RananCo.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-c7f16cb222a5d644","ד""ר שאול שר","שאול שר","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/shaul-shar.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-7f152696b94c5d7e","ד""ר שושן פרק","שושן פרק","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/shoshan_park.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-fe2b6548cb61a230","ד""ר מעין שיינר בנק הדם","שושן פרק בנק הדם מכון המטולוגיה","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Institutes-and-Laboratories/Pages/BloodBank.aspx","ד""ר","partial","2","2","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-5333f3de9a2e53ea","ד""ר שי כהן","שי כהן","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/shay-cohen.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-bdb44e9919cc7d57","ד""ר שי כהן החטיבה הפנימית","שי כהן החטיבה הפנימית","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/Internal-medicine/Pages/Internal-Division.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-917b2602105c8755","ד""ר שירין שחאדה","שירין שחאדה","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/shirin-shada.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-8ea58c9418401228","ד""ר ענבל חלבי ילדים","שירין שחאדה מחלקת ילדים","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/children/Pages/childrens-dep.aspx","ד""ר","partial","3","12","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-ffa2c20637f7b099","ד""ר שירלי דוידוביץ'","שירלי דוידוביץ","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/shirli-davi.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-39c184cb58ca3b61","ד""ר אריאל שאמי כירורגית א","שירלי דוידוביץ כירורגית א","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/Surgical-world/Pages/SurgicalA.aspx","ד""ר","partial","2","7","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-7b8fd24c1e298d86","ד""ר שירלי להב-ברץ","שירלי להב ברץ","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Institutes-and-Laboratories/labs-list/Pages/lahav_shirly.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-404132352c0f79f1","ד""ר שירלי להב-ברץ מעבדה להפריה חוץ גופית","שירלי להב ברץ מעבדה להפריה חוץ גופית","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Institutes-and-Laboratories/labs-list/Pages/IVF-Lab.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-c6de77b119cfc300","ד""ר שמאלי שמאלי","שמאלי שמאלי","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/shmaly-shmaly.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-a00322295eaa25c1","ד""ר ענת ארודי עיניים","שמאלי שמאלי עיניים","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/Eyes/Pages/Eyes-dep.aspx","ד""ר","partial","2","16","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-c6f5e10c1eb0e256","ד""ר שני ברוש","שני ברוש","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/shani-brosh.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-97a08cc3923869e0","ד""ר שני ברוש הנהלה רפואית","שני ברוש הנהלה רפואית","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Administrative-units/Administration/Pages/Management.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-53fc10b0d2d4a15a","ד""ר שרון צמח","שרון צמח","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/sharon-zemach.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-0665b46f23453a40","ד""ר אמיר ורור מכון המטלוגיה","שרון צמח שירות פליאטיבי מכון המטולוגיה","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Institutes-and-Laboratories/Pages/Hematology.aspx","ד""ר","partial","2","7","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-7a22ffbad3cd63a9","ד""ר שרון צמח שירות פליאטיבי מכון המטולוגיה","שרון צמח שירות פליאטיבי מכון המטולוגיה","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/Pages/palliative-service.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-12b42b1b6b035936","ד""ר שרית כהן","שרית כהן","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/sarit-cohen.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-4bd482e909e884bc","ד""ר חביב חלו מיון","שרית כהן מיון כללי","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/er-world/Pages/Emergency-Medicine.aspx","ד""ר","partial","2","10","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-f230334569c5f4f6","ד""ר שתיווי סוועאד","שתיווי סוועאד","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/shtiwi-su.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-2193d174ff1508d5","ד""ר ישראל סרפוב ניתוחי לב וחזה","שתיווי סוועאד ניתוחי לב וחזה","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/Chest-Heart-Surgery/Pages/ChestHeartSurgery.aspx","ד""ר","partial","2","5","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-f2e837c478fdd8bd","ד""ר תמר אברמוביץ מונתה לסגנית מנהל המחלקה כירורגית ב'","תמר אברמוביץ מונתה לסגנית מנהל המחלקה כירורגית ב","https://hospitals.clalit.co.il/carmel/he/News-Articles/news-2026/Pages/carmel-powerhouse-of-innovation.aspx","ד""ר ד""ר אברמוביץ, הנחשבת לאחת הרופאות הבולטות והמבטיחות בצוות הכירורגי, תפעל לצדו של מנהל המחלקה המוערך, פרופ' ריאד חדאד, במחלקה המוכרת בזכות שילוב נדיר בין מצוינות רפואית להון אנושי יוצא דופן.","full","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-ab6dafa6f688182b","ד""ר תמר סגל אברמוביץ","תמר סגל אברמוביץ","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/tamar-Abramowitz.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-62a266da54f34ac3","ד""ר אחמד מחאמיד כירורגית ב'","תמר סגל אברמוביץ כירורגית ב","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/Surgical-world/Pages/SurgicalB.aspx","ד""ר","partial","3","5","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-5a69a05cf9967816","ד""ר תמר שבלין","תמר שבלין","https://hospitals.clalit.co.il/carmel/he/Our-doctors-and-experts/Pages/tamara-shablin.aspx","ד""ר","partial","2","1","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"carmel","מרכז רפואי כרמל","","hospitalRoster","doctor-9832c4c748fcf04f","ד""ר יואב יניר אף אוזן גרון","תמר שבלין אף אוזן גרון","https://hospitals.clalit.co.il/carmel/he/Departments-and-Outpatient-Clinics-main/Clinical-departments-and-clinics/EarNoseThroatSurgery/Pages/Otolaryngology.aspx","ד""ר","full","2","10","hospitalRosterOnly; profileCoverageLow","true","data/crawler/hospitals/carmel/canonical/doctors.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-a7d0ce28a06123b3","ד""ר אלכסנדר רובוביץ","אלכסנדר רובוביץ","https://hospitals.clalit.co.il/meir/he/med/eyes/Pages/alexanderr.aspx","ד""ר ד""ר אלכסנדר רובוביץ מנהל יחידת רשתית","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-23b35560780765f4","ד""ר אמיר עבדל קאדר","אמיר עבדל קאדר","https://hospitals.clalit.co.il/meir/he/med/eyes/Pages/amirabed.aspx","ד""ר ד""ר אמיר עבדל קאדרמומחה קרנית","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-0764762f3210a589","ד""ר גלעד אלון","גלעד אלון","https://hospitals.clalit.co.il/meir/he/med/eyes/Pages/giladalon.aspx","ד""ר ד""ר גלעד אלוןמומחה ברפואת עיניים, מומחה ברשתית ואובאיטיס","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-20e72fa134d05f07","ד""ר נמרוד דר","נמרוד דר","https://hospitals.clalit.co.il/meir/he/med/eyes/Pages/ndar.aspx","ד""ר ד""ר נמרוד דררופא עיניים בכיר ומומחה לגלאוקומה וקטרקט","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-63fa963ede76c680","ד""ר רועי אלון","רועי אלון","https://hospitals.clalit.co.il/meir/he/med/eyes/Pages/ralon.aspx","ד""ר ד""ר רועי אלוןמומחה רשתית","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-a3fb2d6c4e08868a","ד""ר גיא טופז","גיא טופז","https://hospitals.clalit.co.il/meir/he/about/Pages/Teams/%D7%93%D7%A8-%D7%92%D7%99%D7%90-%D7%98%D7%95%D7%A4%D7%96.aspx","ד""ר ד""ר גיא טופזסגן מנהל המרכז הרפואי","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-f860fc467f1b53a6","ד""ר גלוריה רשיד","גלוריה רשיד","https://hospitals.clalit.co.il/meir/he/about/Pages/Teams/grashid.aspx","ד""ר ד""ר גלוריה רשידמנהלת מערך המעבדות הרפואיות","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-017735886f73a51f","ד""ר יוסי נגה","יוסי נגה","https://hospitals.clalit.co.il/meir/he/about/Pages/Teams/%D7%93%D7%A8-%D7%99%D7%95%D7%A1%D7%99-%D7%A0%D7%92%D7%94.aspx","ד""ר ד""ר יוסי נגהמנהל מערך האיכות והבטיחות","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-e7ec2d7e45dfc50c","פרופ' יעקב חן","יעקב חן","https://hospitals.clalit.co.il/meir/he/about/Pages/Teams/%D7%99%D7%A2%D7%A7%D7%91-%D7%97%D7%9F.aspx","פרופ'","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-7301865ed248039f","ד""ר נרימאן כבהא","נרימאן כבהא","https://hospitals.clalit.co.il/meir/he/about/Pages/Teams/%D7%93%D7%A8-%D7%A0%D7%A8%D7%99%D7%9E%D7%9F-%D7%9B%D7%91%D7%94%D7%90.aspx","ד""ר ד""ר נרימאן כבהאעוזרת מנהל המרכז הרפואי","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-43dae9e0042366dc","פרופ' אמיר וייזר","אמיר וייזר","https://hospitals.clalit.co.il/meir/he/med/gyne/ivf/Pages/wiser.aspx","פרופ' פרופ' אמיר וייזר - מנהל היחידה • ד""ר עופר גונן• ד""ר אריה ברקוביץ• ד""ר קרן עמיחי• ד""ר עינת חייקין• ד""ר ירדנה משיח• ד""ר נתי מילרד""ר רוני רהב קורן ד""ר יריב גדעוני• פסיכולוגית רעות בן קמחי הצוות הסיעודי• גליה שולמן - מנהלת הסיעוד • הדס סגל - אחות• מאירה מרמור - אחות• אמירה עודה - אחות• עידית טיילר - אחות• דפנה גוטמן - אחות• אורנה כהן - אחות• חן רז - אחות","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-a040e1259f2e56b1","ד""ר אריה ברקוביץ","אריה ברקוביץ","https://hospitals.clalit.co.il/meir/he/med/gyne/ivf/Pages/%D7%90%D7%A8%D7%99%D7%94-%D7%91%D7%A8%D7%A7%D7%95%D7%91%D7%99%D7%A5.aspx","ד""ר פרופ' אמיר וייזר - מנהל היחידה • ד""ר עופר גונן• ד""ר אריה ברקוביץ• ד""ר קרן עמיחי• ד""ר עינת חייקין• ד""ר ירדנה משיח• ד""ר נתי מילרד""ר רוני רהב קורן ד""ר יריב גדעוני• פסיכולוגית רעות בן קמחי הצוות הסיעודי• גליה שולמן - מנהלת הסיעוד • הדס סגל - אחות• מאירה מרמור - אחות• אמירה עודה - אחות• עידית טיילר - אחות• דפנה גוטמן - אחות• אורנה כהן - אחות• חן רז - אחות","full","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-91615935f85afc42","ד""ר ירדנה משיח","ירדנה משיח","https://hospitals.clalit.co.il/meir/he/med/gyne/ivf/Pages/yardena.aspx","ד""ר פרופ' אמיר וייזר - מנהל היחידה • ד""ר עופר גונן• ד""ר אריה ברקוביץ• ד""ר קרן עמיחי• ד""ר עינת חייקין• ד""ר ירדנה משיח• ד""ר נתי מילרד""ר רוני רהב קורן ד""ר יריב גדעוני• פסיכולוגית רעות בן קמחי הצוות הסיעודי• גליה שולמן - מנהלת הסיעוד • הדס סגל - אחות• מאירה מרמור - אחות• אמירה עודה - אחות• עידית טיילר - אחות• דפנה גוטמן - אחות• אורנה כהן - אחות• חן רז - אחות","partial","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-52c09d045a8778fc","ד""ר נתי מילר","נתי מילר","https://hospitals.clalit.co.il/meir/he/med/gyne/ivf/Pages/nmiler.aspx","ד""ר פרופ' אמיר וייזר - מנהל היחידה • ד""ר עופר גונן• ד""ר אריה ברקוביץ• ד""ר קרן עמיחי• ד""ר עינת חייקין• ד""ר ירדנה משיח• ד""ר נתי מילרד""ר רוני רהב קורן ד""ר יריב גדעוני• פסיכולוגית רעות בן קמחי הצוות הסיעודי• גליה שולמן - מנהלת הסיעוד • הדס סגל - אחות• מאירה מרמור - אחות• אמירה עודה - אחות• עידית טיילר - אחות• דפנה גוטמן - אחות• אורנה כהן - אחות• חן רז - אחות","partial","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-85fb3edb3f8952cf","ד""ר עופר גונן","עופר גונן","https://hospitals.clalit.co.il/meir/he/med/gyne/ivf/Pages/%D7%A2%D7%95%D7%A4%D7%A8-%D7%92%D7%95%D7%A0%D7%9F.aspx","ד""ר פרופ' אמיר וייזר - מנהל היחידה • ד""ר עופר גונן• ד""ר אריה ברקוביץ• ד""ר קרן עמיחי• ד""ר עינת חייקין• ד""ר ירדנה משיח• ד""ר נתי מילרד""ר רוני רהב קורן ד""ר יריב גדעוני• פסיכולוגית רעות בן קמחי הצוות הסיעודי• גליה שולמן - מנהלת הסיעוד • הדס סגל - אחות• מאירה מרמור - אחות• אמירה עודה - אחות• עידית טיילר - אחות• דפנה גוטמן - אחות• אורנה כהן - אחות• חן רז - אחות","partial","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-e1502db85e7633ee","ד""ר עינת חייקין","עינת חייקין","https://hospitals.clalit.co.il/meir/he/med/gyne/ivf/Pages/einat.aspx","ד""ר פרופ' אמיר וייזר - מנהל היחידה • ד""ר עופר גונן• ד""ר אריה ברקוביץ• ד""ר קרן עמיחי• ד""ר עינת חייקין• ד""ר ירדנה משיח• ד""ר נתי מילרד""ר רוני רהב קורן ד""ר יריב גדעוני• פסיכולוגית רעות בן קמחי הצוות הסיעודי• גליה שולמן - מנהלת הסיעוד • הדס סגל - אחות• מאירה מרמור - אחות• אמירה עודה - אחות• עידית טיילר - אחות• דפנה גוטמן - אחות• אורנה כהן - אחות• חן רז - אחות","partial","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"meir","מרכז רפואי מאיר","","departmentMappedRoster","doctor-92054f7e44678087","ד""ר קרן עמיחי","קרן עמיחי","https://hospitals.clalit.co.il/meir/he/med/gyne/ivf/Pages/%D7%A7%D7%A8%D7%9F-%D7%A2%D7%9E%D7%99%D7%97%D7%99.aspx","ד""ר פרופ' אמיר וייזר - מנהל היחידה • ד""ר עופר גונן• ד""ר אריה ברקוביץ• ד""ר קרן עמיחי• ד""ר עינת חייקין• ד""ר ירדנה משיח• ד""ר נתי מילרד""ר רוני רהב קורן ד""ר יריב גדעוני• פסיכולוגית רעות בן קמחי הצוות הסיעודי• גליה שולמן - מנהלת הסיעוד • הדס סגל - אחות• מאירה מרמור - אחות• אמירה עודה - אחות• עידית טיילר - אחות• דפנה גוטמן - אחות• אורנה כהן - אחות• חן רז - אחות","partial","1","2","","false","data/crawler/hospitals/meir/reviewed/doctors-reviewed.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-5bc85516b2484579","ד""ר אודי קצנל","אודי קצנל","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-1c20b6986dae1e62","ד""ר אודי קצנל","אודי קצנל","https://hospitals.clalit.co.il/kaplan/he/med_units/ent/Pages/dr_udi_katzenell.aspx","ד""ר","full","2","1","profileCoverageLow","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-684d37e6085221c0","פרופ' אלה עברון","אלה עברון","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-fc68849b05ea356e","פרופ' אריה מרקוביץ'","אריה מרקוביץ","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-9d4a37cb59433e37","ד""ר ברק בר זכאי","ברק בר זכאי","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-030871f1726cd683","פרופ' דנה אגוזי","דנה אגוזי","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-057b1c1ce648f84a","ד""ר דניאל אלבירט","דניאל אלבירט","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-b7bf636619da78c4","פרופ' יונתן להב","יונתן להב","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-051c645a10e587d3","פרופ' יונתן להב","יונתן להב","https://hospitals.clalit.co.il/kaplan/he/med_units/ent/Pages/dr_yonatan_lahav.aspx","פרופ'","full","2","1","profileCoverageLow","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-bd8cf613343a3a2e","ד""ר יעל שפירא גליץ","יעל שפירא גליץ","https://hospitals.clalit.co.il/kaplan/he/med_units/ent/Pages/yael_shapira.aspx","ד""ר","full","2","1","profileCoverageLow","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-2b1f0cab75f12d4a","ד""ר יצחק פוריה","יצחק פוריה","https://hospitals.clalit.co.il/kaplan/he/med_units/ent/Pages/dr_poriya.aspx","ד""ר","full","2","1","profileCoverageLow","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
"kaplan","מרכז רפואי קפלן","","departmentMappedRoster","doctor-7bf51e21f7186c46","ד""ר מאיר ורמן","מאיר ורמן","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/kaplan/canonical/doctors.json"
